text,CompSci.topic,Physics.topic,Math.topic,Statistics.topic
"  We consider some properties of integrals considered by Hardy and Koshliakov,
and which have also been further extended recently by Dixit. We establish a new
general integral formula from some observations about the digamma function. We
also obtain lower and upper bounds for Hardy's integral through properties of
the digamma function.
",FALSE,FALSE,TRUE,FALSE
"  We construct nonlinear oblique projections along subalgebras of nilpotent Lie
algebras in terms of the Baker-Campbell-Hausdorff multiplication. We prove that
these nonlinear projections are real analytic on every Schubert cell of the
Grassmann manifold whose points are the subalgebras of the nilpotent Lie
algebra under consideration.
",FALSE,FALSE,TRUE,FALSE
"  We provide a new and simple characterization of the multivariate generalized
Laplace distribution. In particular, this result implies that the product of a
Gaussian matrix with independent and identically distributed columns by an
independent isotropic Gaussian vector follows a symmetric multivariate
generalized Laplace distribution.
",FALSE,FALSE,TRUE,TRUE
"  In this work, we present Gumbel Graph Network, a model-free deep learning
framework for dynamics learning and network reconstruction from the observed
time series data. Our method requires no prior knowledge about underlying
dynamics and has shown the state-of-the-art performance in three typical
dynamical systems on complex networks.
",TRUE,FALSE,FALSE,FALSE
"  Nowadays data compressors are applied to many problems of text analysis, but
many such applications are developed outside of the framework of mathematical
statistics. In this paper we overcome this obstacle and show how several
methods of classical mathematical statistics can be developed based on
applications of the data compressors.
",TRUE,FALSE,TRUE,TRUE
"  The paper establishes the equality condition in the I-MMSE proof of the
entropy power inequality (EPI). This is done by establishing an exact
expression for the deficit between the two sides of the EPI. Interestingly, a
necessary condition for the equality is established by making a connection to
the famous Cauchy functional equation.
",TRUE,FALSE,FALSE,FALSE
"  We combine conditions found in [Wh] with results from [MPR] to show that
quasi-isometries between uniformly discrete bounded geometry spaces that
satisfy linear isoperimetric inequalities are within bounded distance to
bilipschitz equivalences. We apply this result to regularly branching trees and
hyperbolic fillings of metric spaces.
",FALSE,FALSE,TRUE,FALSE
"  We review and modify the active set algorithm by Duembgen et al. (2011) for
nonparametric maximum-likelihood estimation of a log-concave density. This
particular estimation problem is embedded into a more general framework
including also the estimation of a log-convex tail inflation function as
proposed by McCullagh and Polson (2012).
",FALSE,FALSE,FALSE,TRUE
"  We show that the patterns in the Abelian sandpile are stable. The proof
combines the structure theory for the patterns with the regularity machinery
for non-divergence form elliptic equations. The stability results allows one to
improve weak-* convergence of the Abelian sandpile to pattern convergence for
certain classes of solutions.
",FALSE,FALSE,TRUE,FALSE
"  Weiyi Zhang noticed recently a gap in the proof of the main theorem of the
authors article ""Tamed to compatible: Symplectic forms via moduli space
integration"" [T] for the case when the symplectic 4-manifold in question has
first Betti number 2 (and necessarily self-dual second Betti number 1). This
note explains how to fill this gap.
",FALSE,FALSE,TRUE,FALSE
"  By applying the classic telescoping summation formula and its variants to
identities involving inverse hyperbolic tangent functions having inverse powers
of the golden ratio as arguments and employing subtle properties of the
Fibonacci and Lucas numbers, we derive interesting general infinite product
identities involving these numbers.
",FALSE,FALSE,TRUE,FALSE
"  Cone spherical metrics are conformal metrics with constant curvature one and
finitely many conical singularities on compact Riemann surfaces. By using
Strebel differentials as a bridge, we construct a new class of cone spherical
metrics on compact Riemann surfaces by drawing on the surfaces some class of
connected metric ribbon graphs.
",FALSE,FALSE,TRUE,FALSE
"  Foundations of equilibrium thermodynamics are the equation of state (EoS) and
four postulated laws of thermodynamics. We use equilibrium thermodynamics
paradigms in constructing the EoS for microeconomics system that is a market.
This speculation is hoped to be first step towards whole pictures of
thermodynamical paradigm of economics.
",FALSE,FALSE,FALSE,FALSE
"  In this paper, a generalized nonlinear Camassa-Holm equation with time- and
space-dependent coefficients is considered. We show that the control of the
higher order dispersive term is possible by using an adequate weight function
to define the energy. The existence and uniqueness of solutions are obtained
via a Picard iterative method.
",FALSE,FALSE,TRUE,FALSE
"  In this paper, we find an upper bound for the CP-rank of a matrix over a
tropical semiring, according to the vertex clique cover of the graph prescribed
by the pattern of the matrix. We study the graphs that beget the patterns of
matrices with the lowest possible CP-ranks and prove that any such graph must
have its diameter equal to 2.
",FALSE,FALSE,TRUE,FALSE
"  Let k be an infinite perfect field. We provide a general criterion for a
spectrum in the stable homotopy category over k to be effective, i.e. to be in
the localizing subcategory generated by the suspension spectra of smooth
schemes. As a consequence, we show that two recent versions of generalized
motivic cohomology theories coincide.
",FALSE,FALSE,TRUE,FALSE
"  We introduce features for massive data streams. These stream features can be
thought of as ""ordered moments"" and generalize stream sketches from ""moments of
order one"" to ""ordered moments of arbitrary order"". In analogy to classic
moments, they have theoretical guarantees such as universality that are
important for learning algorithms.
",TRUE,FALSE,TRUE,TRUE
"  For a general class of contractions of a variety X to a base Y, I discuss
recent joint work with M. Wemyss defining a noncommutative enhancement of the
locus in Y over which the contraction is not an isomorphism, along with
applications to the derived symmetries of X. This note is based on a talk given
at the Kinosaki Symposium in 2016.
",FALSE,FALSE,TRUE,FALSE
"  In this note we prove the instability by blow-up of the ground state
solutions for a class of fourth order Schr\"" odinger equations. This extends
the first rigorous results on blowing-up solutions for the biharmonic NLS due
to Boulenger and Lenzmann \cite{BoLe} and confirm numerical conjectures from
\cite{BaFi, BaFiMa1, BaFiMa, FiIlPa}.
",FALSE,FALSE,TRUE,FALSE
"  It is shown that the adiabatic Born-Oppenheimer expansion does not satisfy
the necessary condition for the applicability of perturbation theory. A simple
example of an exact solution of a problem that can not be obtained from the
Born-Oppenheimer expansion is given. A new version of perturbation theory for
molecular systems is proposed.
",FALSE,TRUE,FALSE,FALSE
"  This paper maps out the relation between different approaches for handling
preferences in argumentation with strict rules and defeasible assumptions by
offering translations between them. The systems we compare are: non-prioritized
defeats i.e. attacks, preference-based defeats, and preference-based defeats
extended with reverse defeat.
",TRUE,FALSE,FALSE,FALSE
